Id,Nome,Email,Telefone,Cidade,Estado,DataCadastro,Status
5949,Cliente 5949,cliente5949@email.com,(11) 95949-3324,São Paulo,SP,2024-08-19,Ativo
5950,Cliente 5950,cliente5950@email.com,(11) 95950-3968,São Paulo,SP,2024-08-14,Ativo
5951,Cliente 5951,cliente5951@email.com,(11) 95951-1699,São Paulo,SP,2024-02-16,Ativo
5952,Cliente 5952,cliente5952@email.com,(11) 95952-4949,São Paulo,SP,2024-10-09,Ativo
5953,Cliente 5953,cliente5953@email.com,(11) 95953-9085,São Paulo,SP,2024-09-27,Ativo
5954,Cliente 5954,cliente5954@email.com,(11) 95954-3131,São Paulo,SP,2024-01-18,Ativo
5955,Cliente 5955,cliente5955@email.com,(11) 95955-9439,São Paulo,SP,2024-11-21,Ativo
5956,Cliente 5956,cliente5956@email.com,(11) 95956-9925,São Paulo,SP,2024-05-02,Ativo
5957,Cliente 5957,cliente5957@email.com,(11) 95957-5501,São Paulo,SP,2024-09-09,Ativo
5958,Cliente 5958,cliente5958@email.com,(11) 95958-2972,São Paulo,SP,2024-08-25,Ativo
5959,Cliente 5959,cliente5959@email.com,(11) 95959-1371,São Paulo,SP,2024-11-21,Ativo
5960,Cliente 5960,cliente5960@email.com,(11) 95960-9372,São Paulo,SP,2024-08-07,Ativo
5961,Cliente 5961,cliente5961@email.com,(11) 95961-9579,São Paulo,SP,2024-10-16,Ativo
5962,Cliente 5962,cliente5962@email.com,(11) 95962-4989,São Paulo,SP,2024-09-20,Ativo
5963,Cliente 5963,cliente5963@email.com,(11) 95963-7514,São Paulo,SP,2024-04-17,Ativo
5964,Cliente 5964,cliente5964@email.com,(11) 95964-7291,São Paulo,SP,2024-05-06,Ativo
5965,Cliente 5965,cliente5965@email.com,(11) 95965-3544,São Paulo,SP,2024-08-18,Ativo
5966,Cliente 5966,cliente5966@email.com,(11) 95966-3067,São Paulo,SP,2024-04-04,Ativo
5967,Cliente 5967,cliente5967@email.com,(11) 95967-4934,São Paulo,SP,2024-10-25,Ativo
5968,Cliente 5968,cliente5968@email.com,(11) 95968-6236,São Paulo,SP,2024-04-08,Ativo
5969,Cliente 5969,cliente5969@email.com,(11) 95969-5548,São Paulo,SP,2024-04-15,Ativo
5970,Cliente 5970,cliente5970@email.com,(11) 95970-2286,São Paulo,SP,2024-03-11,Ativo
5971,Cliente 5971,cliente5971@email.com,(11) 95971-9126,São Paulo,SP,2024-04-25,Ativo
5972,Cliente 5972,cliente5972@email.com,(11) 95972-2937,São Paulo,SP,2024-10-12,Ativo
5973,Cliente 5973,cliente5973@email.com,(11) 95973-8698,São Paulo,SP,2024-06-21,Ativo
5974,Cliente 5974,cliente5974@email.com,(11) 95974-5656,São Paulo,SP,2024-09-14,Ativo
5975,Cliente 5975,cliente5975@email.com,(11) 95975-4924,São Paulo,SP,2024-10-27,Ativo
5976,Cliente 5976,cliente5976@email.com,(11) 95976-9547,São Paulo,SP,2024-07-20,Ativo
5977,Cliente 5977,cliente5977@email.com,(11) 95977-9232,São Paulo,SP,2024-01-15,Ativo
5978,Cliente 5978,cliente5978@email.com,(11) 95978-5774,São Paulo,SP,2024-07-07,Ativo
5979,Cliente 5979,cliente5979@email.com,(11) 95979-4567,São Paulo,SP,2024-10-04,Ativo
5980,Cliente 5980,cliente5980@email.com,(11) 95980-3453,São Paulo,SP,2024-02-27,Ativo
5981,Cliente 5981,cliente5981@email.com,(11) 95981-7430,São Paulo,SP,2024-07-16,Ativo
5982,Cliente 5982,cliente5982@email.com,(11) 95982-1988,São Paulo,SP,2024-05-23,Ativo
5983,Cliente 5983,cliente5983@email.com,(11) 95983-4289,São Paulo,SP,2024-09-08,Ativo
5984,Cliente 5984,cliente5984@email.com,(11) 95984-1957,São Paulo,SP,2024-05-01,Ativo
5985,Cliente 5985,cliente5985@email.com,(11) 95985-6793,São Paulo,SP,2024-09-01,Ativo
5986,Cliente 5986,cliente5986@email.com,(11) 95986-4368,São Paulo,SP,2024-06-20,Ativo
5987,Cliente 5987,cliente5987@email.com,(11) 95987-9631,São Paulo,SP,2024-05-26,Ativo
5988,Cliente 5988,cliente5988@email.com,(11) 95988-6081,São Paulo,SP,2024-01-27,Ativo
5989,Cliente 5989,cliente5989@email.com,(11) 95989-5254,São Paulo,SP,2024-09-15,Ativo
5990,Cliente 5990,cliente5990@email.com,(11) 95990-3193,São Paulo,SP,2024-06-09,Ativo
5991,Cliente 5991,cliente5991@email.com,(11) 95991-8683,São Paulo,SP,2024-10-06,Ativo
5992,Cliente 5992,cliente5992@email.com,(11) 95992-3334,São Paulo,SP,2024-01-18,Ativo
5993,Cliente 5993,cliente5993@email.com,(11) 95993-3772,São Paulo,SP,2024-04-01,Ativo
5994,Cliente 5994,cliente5994@email.com,(11) 95994-9939,São Paulo,SP,2024-07-13,Ativo
5995,Cliente 5995,cliente5995@email.com,(11) 95995-6149,São Paulo,SP,2024-11-15,Ativo
5996,Cliente 5996,cliente5996@email.com,(11) 95996-5236,São Paulo,SP,2024-08-27,Ativo
5997,Cliente 5997,cliente5997@email.com,(11) 95997-3239,São Paulo,SP,2024-01-19,Ativo
5998,Cliente 5998,cliente5998@email.com,(11) 95998-8681,São Paulo,SP,2024-09-16,Ativo
5999,Cliente 5999,cliente5999@email.com,(11) 95999-3636,São Paulo,SP,2024-03-02,Ativo
6000,Cliente 6000,cliente6000@email.com,(11) 96000-3208,São Paulo,SP,2024-09-07,Ativo
6001,Cliente 6001,cliente6001@email.com,(11) 96001-2828,São Paulo,SP,2024-02-24,Ativo
6002,Cliente 6002,cliente6002@email.com,(11) 96002-5871,São Paulo,SP,2024-09-02,Ativo
6003,Cliente 6003,cliente6003@email.com,(11) 96003-2707,São Paulo,SP,2024-11-16,Ativo
6004,Cliente 6004,cliente6004@email.com,(11) 96004-3773,São Paulo,SP,2024-03-12,Ativo
6005,Cliente 6005,cliente6005@email.com,(11) 96005-5559,São Paulo,SP,2024-07-07,Ativo
6006,Cliente 6006,cliente6006@email.com,(11) 96006-5433,São Paulo,SP,2024-07-07,Ativo
6007,Cliente 6007,cliente6007@email.com,(11) 96007-8516,São Paulo,SP,2024-03-09,Ativo
6008,Cliente 6008,cliente6008@email.com,(11) 96008-2418,São Paulo,SP,2024-01-08,Ativo
6009,Cliente 6009,cliente6009@email.com,(11) 96009-1550,São Paulo,SP,2024-05-21,Ativo
6010,Cliente 6010,cliente6010@email.com,(11) 96010-5769,São Paulo,SP,2024-03-01,Ativo
6011,Cliente 6011,cliente6011@email.com,(11) 96011-1053,São Paulo,SP,2024-08-14,Ativo
6012,Cliente 6012,cliente6012@email.com,(11) 96012-1562,São Paulo,SP,2024-05-02,Ativo
6013,Cliente 6013,cliente6013@email.com,(11) 96013-8356,São Paulo,SP,2024-11-27,Ativo
6014,Cliente 6014,cliente6014@email.com,(11) 96014-4878,São Paulo,SP,2024-11-27,Ativo
6015,Cliente 6015,cliente6015@email.com,(11) 96015-4024,São Paulo,SP,2024-02-02,Ativo
6016,Cliente 6016,cliente6016@email.com,(11) 96016-9683,São Paulo,SP,2024-08-12,Ativo
6017,Cliente 6017,cliente6017@email.com,(11) 96017-7933,São Paulo,SP,2024-01-11,Ativo
6018,Cliente 6018,cliente6018@email.com,(11) 96018-1963,São Paulo,SP,2024-08-18,Ativo
6019,Cliente 6019,cliente6019@email.com,(11) 96019-7764,São Paulo,SP,2024-08-13,Ativo
6020,Cliente 6020,cliente6020@email.com,(11) 96020-1369,São Paulo,SP,2024-01-13,Ativo
6021,Cliente 6021,cliente6021@email.com,(11) 96021-9348,São Paulo,SP,2024-10-01,Ativo
6022,Cliente 6022,cliente6022@email.com,(11) 96022-5461,São Paulo,SP,2024-05-08,Ativo
6023,Cliente 6023,cliente6023@email.com,(11) 96023-8223,São Paulo,SP,2024-11-19,Ativo
6024,Cliente 6024,cliente6024@email.com,(11) 96024-2332,São Paulo,SP,2024-04-25,Ativo
6025,Cliente 6025,cliente6025@email.com,(11) 96025-5921,São Paulo,SP,2024-01-19,Ativo
6026,Cliente 6026,cliente6026@email.com,(11) 96026-6987,São Paulo,SP,2024-05-10,Ativo
6027,Cliente 6027,cliente6027@email.com,(11) 96027-8923,São Paulo,SP,2024-03-16,Ativo
6028,Cliente 6028,cliente6028@email.com,(11) 96028-6192,São Paulo,SP,2024-03-21,Ativo
6029,Cliente 6029,cliente6029@email.com,(11) 96029-4419,São Paulo,SP,2024-03-01,Ativo
6030,Cliente 6030,cliente6030@email.com,(11) 96030-4049,São Paulo,SP,2024-05-25,Ativo
6031,Cliente 6031,cliente6031@email.com,(11) 96031-4180,São Paulo,SP,2024-04-10,Ativo
6032,Cliente 6032,cliente6032@email.com,(11) 96032-2913,São Paulo,SP,2024-08-21,Ativo
6033,Cliente 6033,cliente6033@email.com,(11) 96033-3059,São Paulo,SP,2024-09-12,Ativo
6034,Cliente 6034,cliente6034@email.com,(11) 96034-3736,São Paulo,SP,2024-01-16,Ativo
6035,Cliente 6035,cliente6035@email.com,(11) 96035-3459,São Paulo,SP,2024-07-02,Ativo
6036,Cliente 6036,cliente6036@email.com,(11) 96036-4512,São Paulo,SP,2024-04-14,Ativo
6037,Cliente 6037,cliente6037@email.com,(11) 96037-9571,São Paulo,SP,2024-01-12,Ativo
6038,Cliente 6038,cliente6038@email.com,(11) 96038-9738,São Paulo,SP,2024-06-21,Ativo
6039,Cliente 6039,cliente6039@email.com,(11) 96039-2809,São Paulo,SP,2024-02-06,Ativo
6040,Cliente 6040,cliente6040@email.com,(11) 96040-2293,São Paulo,SP,2024-08-03,Ativo
6041,Cliente 6041,cliente6041@email.com,(11) 96041-6811,São Paulo,SP,2024-09-17,Ativo
6042,Cliente 6042,cliente6042@email.com,(11) 96042-5563,São Paulo,SP,2024-09-11,Ativo
6043,Cliente 6043,cliente6043@email.com,(11) 96043-5003,São Paulo,SP,2024-08-09,Ativo
6044,Cliente 6044,cliente6044@email.com,(11) 96044-3283,São Paulo,SP,2024-07-21,Ativo
6045,Cliente 6045,cliente6045@email.com,(11) 96045-5370,São Paulo,SP,2024-03-14,Ativo
6046,Cliente 6046,cliente6046@email.com,(11) 96046-2239,São Paulo,SP,2024-05-05,Ativo
6047,Cliente 6047,cliente6047@email.com,(11) 96047-2459,São Paulo,SP,2024-01-14,Ativo
6048,Cliente 6048,cliente6048@email.com,(11) 96048-5819,São Paulo,SP,2024-11-13,Ativo
6049,Cliente 6049,cliente6049@email.com,(11) 96049-3115,São Paulo,SP,2024-09-06,Ativo
6050,Cliente 6050,cliente6050@email.com,(11) 96050-6891,São Paulo,SP,2024-06-02,Ativo
6051,Cliente 6051,cliente6051@email.com,(11) 96051-3174,São Paulo,SP,2024-09-14,Ativo
6052,Cliente 6052,cliente6052@email.com,(11) 96052-9891,São Paulo,SP,2024-07-10,Ativo
6053,Cliente 6053,cliente6053@email.com,(11) 96053-5817,São Paulo,SP,2024-05-03,Ativo
6054,Cliente 6054,cliente6054@email.com,(11) 96054-6180,São Paulo,SP,2024-02-23,Ativo
6055,Cliente 6055,cliente6055@email.com,(11) 96055-9854,São Paulo,SP,2024-07-15,Ativo
6056,Cliente 6056,cliente6056@email.com,(11) 96056-3039,São Paulo,SP,2024-10-17,Ativo
6057,Cliente 6057,cliente6057@email.com,(11) 96057-1167,São Paulo,SP,2024-02-19,Ativo
6058,Cliente 6058,cliente6058@email.com,(11) 96058-9145,São Paulo,SP,2024-07-16,Ativo
6059,Cliente 6059,cliente6059@email.com,(11) 96059-7279,São Paulo,SP,2024-05-02,Ativo
6060,Cliente 6060,cliente6060@email.com,(11) 96060-2133,São Paulo,SP,2024-09-07,Ativo
6061,Cliente 6061,cliente6061@email.com,(11) 96061-6695,São Paulo,SP,2024-07-01,Ativo
6062,Cliente 6062,cliente6062@email.com,(11) 96062-4043,São Paulo,SP,2024-10-08,Ativo
6063,Cliente 6063,cliente6063@email.com,(11) 96063-3039,São Paulo,SP,2024-06-07,Ativo
6064,Cliente 6064,cliente6064@email.com,(11) 96064-6247,São Paulo,SP,2024-02-24,Ativo
6065,Cliente 6065,cliente6065@email.com,(11) 96065-3865,São Paulo,SP,2024-11-09,Ativo
6066,Cliente 6066,cliente6066@email.com,(11) 96066-5818,São Paulo,SP,2024-02-12,Ativo
6067,Cliente 6067,cliente6067@email.com,(11) 96067-4286,São Paulo,SP,2024-05-04,Ativo
6068,Cliente 6068,cliente6068@email.com,(11) 96068-5612,São Paulo,SP,2024-03-24,Ativo
6069,Cliente 6069,cliente6069@email.com,(11) 96069-6753,São Paulo,SP,2024-02-17,Ativo
6070,Cliente 6070,cliente6070@email.com,(11) 96070-6738,São Paulo,SP,2024-10-07,Ativo
6071,Cliente 6071,cliente6071@email.com,(11) 96071-6633,São Paulo,SP,2024-04-13,Ativo
6072,Cliente 6072,cliente6072@email.com,(11) 96072-3606,São Paulo,SP,2024-08-17,Ativo
6073,Cliente 6073,cliente6073@email.com,(11) 96073-2474,São Paulo,SP,2024-10-20,Ativo
6074,Cliente 6074,cliente6074@email.com,(11) 96074-9927,São Paulo,SP,2024-08-22,Ativo
6075,Cliente 6075,cliente6075@email.com,(11) 96075-2374,São Paulo,SP,2024-09-22,Ativo
6076,Cliente 6076,cliente6076@email.com,(11) 96076-4321,São Paulo,SP,2024-02-16,Ativo
6077,Cliente 6077,cliente6077@email.com,(11) 96077-1277,São Paulo,SP,2024-11-03,Ativo
6078,Cliente 6078,cliente6078@email.com,(11) 96078-4378,São Paulo,SP,2024-10-27,Ativo
6079,Cliente 6079,cliente6079@email.com,(11) 96079-9580,São Paulo,SP,2024-05-15,Ativo
6080,Cliente 6080,cliente6080@email.com,(11) 96080-5100,São Paulo,SP,2024-02-25,Ativo
6081,Cliente 6081,cliente6081@email.com,(11) 96081-5036,São Paulo,SP,2024-11-11,Ativo
6082,Cliente 6082,cliente6082@email.com,(11) 96082-8784,São Paulo,SP,2024-07-25,Ativo
6083,Cliente 6083,cliente6083@email.com,(11) 96083-1886,São Paulo,SP,2024-09-05,Ativo
6084,Cliente 6084,cliente6084@email.com,(11) 96084-6446,São Paulo,SP,2024-09-19,Ativo
6085,Cliente 6085,cliente6085@email.com,(11) 96085-2445,São Paulo,SP,2024-03-07,Ativo
6086,Cliente 6086,cliente6086@email.com,(11) 96086-2392,São Paulo,SP,2024-07-01,Ativo
6087,Cliente 6087,cliente6087@email.com,(11) 96087-8050,São Paulo,SP,2024-10-17,Ativo
6088,Cliente 6088,cliente6088@email.com,(11) 96088-4762,São Paulo,SP,2024-09-11,Ativo
6089,Cliente 6089,cliente6089@email.com,(11) 96089-6120,São Paulo,SP,2024-08-02,Ativo
6090,Cliente 6090,cliente6090@email.com,(11) 96090-3497,São Paulo,SP,2024-10-10,Ativo
6091,Cliente 6091,cliente6091@email.com,(11) 96091-7060,São Paulo,SP,2024-04-11,Ativo
6092,Cliente 6092,cliente6092@email.com,(11) 96092-2865,São Paulo,SP,2024-01-15,Ativo
6093,Cliente 6093,cliente6093@email.com,(11) 96093-7429,São Paulo,SP,2024-05-23,Ativo
6094,Cliente 6094,cliente6094@email.com,(11) 96094-6340,São Paulo,SP,2024-08-25,Ativo
6095,Cliente 6095,cliente6095@email.com,(11) 96095-1675,São Paulo,SP,2024-10-19,Ativo
6096,Cliente 6096,cliente6096@email.com,(11) 96096-6410,São Paulo,SP,2024-08-18,Ativo
6097,Cliente 6097,cliente6097@email.com,(11) 96097-7943,São Paulo,SP,2024-07-20,Ativo
6098,Cliente 6098,cliente6098@email.com,(11) 96098-5428,São Paulo,SP,2024-02-25,Ativo
6099,Cliente 6099,cliente6099@email.com,(11) 96099-9428,São Paulo,SP,2024-10-06,Ativo
6100,Cliente 6100,cliente6100@email.com,(11) 96100-4067,São Paulo,SP,2024-07-16,Ativo
6101,Cliente 6101,cliente6101@email.com,(11) 96101-4325,São Paulo,SP,2024-04-03,Ativo
6102,Cliente 6102,cliente6102@email.com,(11) 96102-9093,São Paulo,SP,2024-01-18,Ativo
6103,Cliente 6103,cliente6103@email.com,(11) 96103-5022,São Paulo,SP,2024-01-04,Ativo
6104,Cliente 6104,cliente6104@email.com,(11) 96104-4690,São Paulo,SP,2024-04-07,Ativo
6105,Cliente 6105,cliente6105@email.com,(11) 96105-3142,São Paulo,SP,2024-08-24,Ativo
6106,Cliente 6106,cliente6106@email.com,(11) 96106-9144,São Paulo,SP,2024-07-24,Ativo
6107,Cliente 6107,cliente6107@email.com,(11) 96107-6353,São Paulo,SP,2024-02-22,Ativo
6108,Cliente 6108,cliente6108@email.com,(11) 96108-5048,São Paulo,SP,2024-10-16,Ativo
6109,Cliente 6109,cliente6109@email.com,(11) 96109-2943,São Paulo,SP,2024-06-27,Ativo
6110,Cliente 6110,cliente6110@email.com,(11) 96110-6171,São Paulo,SP,2024-02-13,Ativo
6111,Cliente 6111,cliente6111@email.com,(11) 96111-6234,São Paulo,SP,2024-01-09,Ativo
6112,Cliente 6112,cliente6112@email.com,(11) 96112-5688,São Paulo,SP,2024-06-27,Ativo
6113,Cliente 6113,cliente6113@email.com,(11) 96113-7642,São Paulo,SP,2024-02-24,Ativo
6114,Cliente 6114,cliente6114@email.com,(11) 96114-7853,São Paulo,SP,2024-06-20,Ativo
6115,Cliente 6115,cliente6115@email.com,(11) 96115-3975,São Paulo,SP,2024-02-19,Ativo
6116,Cliente 6116,cliente6116@email.com,(11) 96116-7912,São Paulo,SP,2024-02-02,Ativo
6117,Cliente 6117,cliente6117@email.com,(11) 96117-7196,São Paulo,SP,2024-04-04,Ativo
6118,Cliente 6118,cliente6118@email.com,(11) 96118-2046,São Paulo,SP,2024-08-13,Ativo
6119,Cliente 6119,cliente6119@email.com,(11) 96119-7417,São Paulo,SP,2024-11-16,Ativo
6120,Cliente 6120,cliente6120@email.com,(11) 96120-7345,São Paulo,SP,2024-09-18,Ativo
6121,Cliente 6121,cliente6121@email.com,(11) 96121-9430,São Paulo,SP,2024-07-04,Ativo
6122,Cliente 6122,cliente6122@email.com,(11) 96122-3771,São Paulo,SP,2024-02-26,Ativo
6123,Cliente 6123,cliente6123@email.com,(11) 96123-8549,São Paulo,SP,2024-05-11,Ativo
6124,Cliente 6124,cliente6124@email.com,(11) 96124-6827,São Paulo,SP,2024-02-10,Ativo
6125,Cliente 6125,cliente6125@email.com,(11) 96125-4755,São Paulo,SP,2024-04-23,Ativo
6126,Cliente 6126,cliente6126@email.com,(11) 96126-9201,São Paulo,SP,2024-03-06,Ativo
6127,Cliente 6127,cliente6127@email.com,(11) 96127-8238,São Paulo,SP,2024-02-20,Ativo
6128,Cliente 6128,cliente6128@email.com,(11) 96128-1373,São Paulo,SP,2024-03-08,Ativo
6129,Cliente 6129,cliente6129@email.com,(11) 96129-2216,São Paulo,SP,2024-01-24,Ativo
6130,Cliente 6130,cliente6130@email.com,(11) 96130-3179,São Paulo,SP,2024-06-11,Ativo
6131,Cliente 6131,cliente6131@email.com,(11) 96131-6852,São Paulo,SP,2024-06-04,Ativo
6132,Cliente 6132,cliente6132@email.com,(11) 96132-7762,São Paulo,SP,2024-02-20,Ativo
6133,Cliente 6133,cliente6133@email.com,(11) 96133-5182,São Paulo,SP,2024-07-21,Ativo
6134,Cliente 6134,cliente6134@email.com,(11) 96134-4065,São Paulo,SP,2024-04-02,Ativo
6135,Cliente 6135,cliente6135@email.com,(11) 96135-4519,São Paulo,SP,2024-03-09,Ativo
6136,Cliente 6136,cliente6136@email.com,(11) 96136-8097,São Paulo,SP,2024-08-27,Ativo
6137,Cliente 6137,cliente6137@email.com,(11) 96137-9392,São Paulo,SP,2024-06-11,Ativo
6138,Cliente 6138,cliente6138@email.com,(11) 96138-9057,São Paulo,SP,2024-08-21,Ativo
6139,Cliente 6139,cliente6139@email.com,(11) 96139-6064,São Paulo,SP,2024-09-02,Ativo
6140,Cliente 6140,cliente6140@email.com,(11) 96140-9026,São Paulo,SP,2024-10-13,Ativo
6141,Cliente 6141,cliente6141@email.com,(11) 96141-6036,São Paulo,SP,2024-01-07,Ativo
6142,Cliente 6142,cliente6142@email.com,(11) 96142-5443,São Paulo,SP,2024-02-04,Ativo
6143,Cliente 6143,cliente6143@email.com,(11) 96143-6686,São Paulo,SP,2024-02-19,Ativo
6144,Cliente 6144,cliente6144@email.com,(11) 96144-9135,São Paulo,SP,2024-06-27,Ativo
6145,Cliente 6145,cliente6145@email.com,(11) 96145-5878,São Paulo,SP,2024-05-22,Ativo
6146,Cliente 6146,cliente6146@email.com,(11) 96146-8642,São Paulo,SP,2024-06-15,Ativo
6147,Cliente 6147,cliente6147@email.com,(11) 96147-4016,São Paulo,SP,2024-04-20,Ativo
6148,Cliente 6148,cliente6148@email.com,(11) 96148-8551,São Paulo,SP,2024-02-06,Ativo
6149,Cliente 6149,cliente6149@email.com,(11) 96149-3487,São Paulo,SP,2024-11-14,Ativo
6150,Cliente 6150,cliente6150@email.com,(11) 96150-3506,São Paulo,SP,2024-04-02,Ativo
6151,Cliente 6151,cliente6151@email.com,(11) 96151-3685,São Paulo,SP,2024-11-16,Ativo
6152,Cliente 6152,cliente6152@email.com,(11) 96152-4490,São Paulo,SP,2024-02-23,Ativo
6153,Cliente 6153,cliente6153@email.com,(11) 96153-8785,São Paulo,SP,2024-07-23,Ativo
6154,Cliente 6154,cliente6154@email.com,(11) 96154-6234,São Paulo,SP,2024-05-04,Ativo
6155,Cliente 6155,cliente6155@email.com,(11) 96155-9860,São Paulo,SP,2024-07-07,Ativo
6156,Cliente 6156,cliente6156@email.com,(11) 96156-5368,São Paulo,SP,2024-11-08,Ativo
6157,Cliente 6157,cliente6157@email.com,(11) 96157-7692,São Paulo,SP,2024-08-03,Ativo
6158,Cliente 6158,cliente6158@email.com,(11) 96158-8423,São Paulo,SP,2024-06-26,Ativo
6159,Cliente 6159,cliente6159@email.com,(11) 96159-4798,São Paulo,SP,2024-06-13,Ativo
6160,Cliente 6160,cliente6160@email.com,(11) 96160-6936,São Paulo,SP,2024-08-01,Ativo
6161,Cliente 6161,cliente6161@email.com,(11) 96161-7828,São Paulo,SP,2024-02-14,Ativo
6162,Cliente 6162,cliente6162@email.com,(11) 96162-3891,São Paulo,SP,2024-02-04,Ativo
6163,Cliente 6163,cliente6163@email.com,(11) 96163-9013,São Paulo,SP,2024-08-04,Ativo
6164,Cliente 6164,cliente6164@email.com,(11) 96164-7567,São Paulo,SP,2024-04-11,Ativo
6165,Cliente 6165,cliente6165@email.com,(11) 96165-3205,São Paulo,SP,2024-06-01,Ativo
6166,Cliente 6166,cliente6166@email.com,(11) 96166-9024,São Paulo,SP,2024-04-17,Ativo
6167,Cliente 6167,cliente6167@email.com,(11) 96167-9554,São Paulo,SP,2024-07-05,Ativo
6168,Cliente 6168,cliente6168@email.com,(11) 96168-7365,São Paulo,SP,2024-07-21,Ativo
6169,Cliente 6169,cliente6169@email.com,(11) 96169-6983,São Paulo,SP,2024-01-23,Ativo
6170,Cliente 6170,cliente6170@email.com,(11) 96170-8626,São Paulo,SP,2024-08-15,Ativo
6171,Cliente 6171,cliente6171@email.com,(11) 96171-8204,São Paulo,SP,2024-03-25,Ativo
6172,Cliente 6172,cliente6172@email.com,(11) 96172-2184,São Paulo,SP,2024-11-09,Ativo
6173,Cliente 6173,cliente6173@email.com,(11) 96173-6857,São Paulo,SP,2024-06-07,Ativo
6174,Cliente 6174,cliente6174@email.com,(11) 96174-8053,São Paulo,SP,2024-06-16,Ativo
6175,Cliente 6175,cliente6175@email.com,(11) 96175-8647,São Paulo,SP,2024-01-03,Ativo
6176,Cliente 6176,cliente6176@email.com,(11) 96176-4238,São Paulo,SP,2024-10-08,Ativo
6177,Cliente 6177,cliente6177@email.com,(11) 96177-6650,São Paulo,SP,2024-10-03,Ativo
6178,Cliente 6178,cliente6178@email.com,(11) 96178-3573,São Paulo,SP,2024-04-10,Ativo
6179,Cliente 6179,cliente6179@email.com,(11) 96179-4079,São Paulo,SP,2024-10-07,Ativo
6180,Cliente 6180,cliente6180@email.com,(11) 96180-2514,São Paulo,SP,2024-10-11,Ativo
6181,Cliente 6181,cliente6181@email.com,(11) 96181-6118,São Paulo,SP,2024-01-16,Ativo
6182,Cliente 6182,cliente6182@email.com,(11) 96182-2564,São Paulo,SP,2024-09-10,Ativo
6183,Cliente 6183,cliente6183@email.com,(11) 96183-4339,São Paulo,SP,2024-08-06,Ativo
6184,Cliente 6184,cliente6184@email.com,(11) 96184-6964,São Paulo,SP,2024-06-25,Ativo
6185,Cliente 6185,cliente6185@email.com,(11) 96185-4280,São Paulo,SP,2024-07-09,Ativo
6186,Cliente 6186,cliente6186@email.com,(11) 96186-3975,São Paulo,SP,2024-01-19,Ativo
6187,Cliente 6187,cliente6187@email.com,(11) 96187-9961,São Paulo,SP,2024-02-24,Ativo
6188,Cliente 6188,cliente6188@email.com,(11) 96188-8341,São Paulo,SP,2024-06-14,Ativo
6189,Cliente 6189,cliente6189@email.com,(11) 96189-2758,São Paulo,SP,2024-03-21,Ativo
6190,Cliente 6190,cliente6190@email.com,(11) 96190-3721,São Paulo,SP,2024-03-05,Ativo
6191,Cliente 6191,cliente6191@email.com,(11) 96191-3604,São Paulo,SP,2024-06-14,Ativo
6192,Cliente 6192,cliente6192@email.com,(11) 96192-5619,São Paulo,SP,2024-05-07,Ativo
6193,Cliente 6193,cliente6193@email.com,(11) 96193-6219,São Paulo,SP,2024-10-14,Ativo
6194,Cliente 6194,cliente6194@email.com,(11) 96194-4515,São Paulo,SP,2024-03-22,Ativo
6195,Cliente 6195,cliente6195@email.com,(11) 96195-7602,São Paulo,SP,2024-11-23,Ativo
6196,Cliente 6196,cliente6196@email.com,(11) 96196-8384,São Paulo,SP,2024-06-14,Ativo
6197,Cliente 6197,cliente6197@email.com,(11) 96197-2868,São Paulo,SP,2024-03-26,Ativo
6198,Cliente 6198,cliente6198@email.com,(11) 96198-7294,São Paulo,SP,2024-02-14,Ativo
